video_id,idx,start,end,text
8N0IZZpF8ts,2032,00:37:51.000,00:37:51.010,the tissue there's sometimes some
8N0IZZpF8ts,2033,00:37:51.010,00:37:52.860,the tissue there's sometimes some shrinkage of the tissue and the
8N0IZZpF8ts,2034,00:37:52.860,00:37:52.870,shrinkage of the tissue and the
8N0IZZpF8ts,2035,00:37:52.870,00:37:54.930,shrinkage of the tissue and the epidermis normally is held tightly to
8N0IZZpF8ts,2036,00:37:54.930,00:37:54.940,epidermis normally is held tightly to
8N0IZZpF8ts,2037,00:37:54.940,00:37:57.600,epidermis normally is held tightly to the dermis by the Hemi desmosomes and
8N0IZZpF8ts,2038,00:37:57.600,00:37:57.610,the dermis by the Hemi desmosomes and
8N0IZZpF8ts,2039,00:37:57.610,00:37:59.220,the dermis by the Hemi desmosomes and all of their adhesion molecules that
8N0IZZpF8ts,2040,00:37:59.220,00:37:59.230,all of their adhesion molecules that
8N0IZZpF8ts,2041,00:37:59.230,00:38:01.920,all of their adhesion molecules that hook on to the basement membrane we
8N0IZZpF8ts,2042,00:38:01.920,00:38:01.930,hook on to the basement membrane we
8N0IZZpF8ts,2043,00:38:01.930,00:38:04.050,hook on to the basement membrane we don't have that here because most of the
8N0IZZpF8ts,2044,00:38:04.050,00:38:04.060,don't have that here because most of the
8N0IZZpF8ts,2045,00:38:04.060,00:38:05.340,don't have that here because most of the keratinocytes have been pushed out of
8N0IZZpF8ts,2046,00:38:05.340,00:38:05.350,keratinocytes have been pushed out of
8N0IZZpF8ts,2047,00:38:05.350,00:38:07.380,keratinocytes have been pushed out of the way by melanocytes melanocytes do
8N0IZZpF8ts,2048,00:38:07.380,00:38:07.390,the way by melanocytes melanocytes do
8N0IZZpF8ts,2049,00:38:07.390,00:38:09.030,the way by melanocytes melanocytes do not have those same adhesion molecules
8N0IZZpF8ts,2050,00:38:09.030,00:38:09.040,not have those same adhesion molecules
8N0IZZpF8ts,2051,00:38:09.040,00:38:11.400,not have those same adhesion molecules they do not attach down to the basement
8N0IZZpF8ts,2052,00:38:11.400,00:38:11.410,they do not attach down to the basement
8N0IZZpF8ts,2053,00:38:11.410,00:38:12.229,they do not attach down to the basement membrane
8N0IZZpF8ts,2054,00:38:12.229,00:38:12.239,membrane
8N0IZZpF8ts,2055,00:38:12.239,00:38:14.209,membrane so the epidermis starts to cleft and
8N0IZZpF8ts,2056,00:38:14.209,00:38:14.219,so the epidermis starts to cleft and
8N0IZZpF8ts,2057,00:38:14.219,00:38:16.369,so the epidermis starts to cleft and lift away so this is not like an actual
8N0IZZpF8ts,2058,00:38:16.369,00:38:16.379,lift away so this is not like an actual
8N0IZZpF8ts,2059,00:38:16.379,00:38:18.199,lift away so this is not like an actual blister in the patient it's a artifact
8N0IZZpF8ts,2060,00:38:18.199,00:38:18.209,blister in the patient it's a artifact
8N0IZZpF8ts,2061,00:38:18.209,00:38:20.089,blister in the patient it's a artifact that we see microscopically kind of like
8N0IZZpF8ts,2062,00:38:20.089,00:38:20.099,that we see microscopically kind of like
8N0IZZpF8ts,2063,00:38:20.099,00:38:21.619,that we see microscopically kind of like the cleft an artifact that we see in
8N0IZZpF8ts,2064,00:38:21.619,00:38:21.629,the cleft an artifact that we see in
8N0IZZpF8ts,2065,00:38:21.629,00:38:23.839,the cleft an artifact that we see in basal cell carcinomas it's an artifact
8N0IZZpF8ts,2066,00:38:23.839,00:38:23.849,basal cell carcinomas it's an artifact
8N0IZZpF8ts,2067,00:38:23.849,00:38:25.729,basal cell carcinomas it's an artifact but it's a useful artifact because it's
8N0IZZpF8ts,2068,00:38:25.729,00:38:25.739,but it's a useful artifact because it's
8N0IZZpF8ts,2069,00:38:25.739,00:38:28.219,but it's a useful artifact because it's a clue to confluent growth and it's a
8N0IZZpF8ts,2070,00:38:28.219,00:38:28.229,a clue to confluent growth and it's a
8N0IZZpF8ts,2071,00:38:28.229,00:38:30.559,a clue to confluent growth and it's a clue to melanoma in the context of a
8N0IZZpF8ts,2072,00:38:30.559,00:38:30.569,clue to melanoma in the context of a
8N0IZZpF8ts,2073,00:38:30.569,00:38:32.689,clue to melanoma in the context of a mole anesthetic lesion okay so when you
8N0IZZpF8ts,2074,00:38:32.689,00:38:32.699,mole anesthetic lesion okay so when you
8N0IZZpF8ts,2075,00:38:32.699,00:38:34.489,mole anesthetic lesion okay so when you see that now I've seen times where
8N0IZZpF8ts,2076,00:38:34.489,00:38:34.499,see that now I've seen times where
8N0IZZpF8ts,2077,00:38:34.499,00:38:35.869,see that now I've seen times where there's splits like this that are just
8N0IZZpF8ts,2078,00:38:35.869,00:38:35.879,there's splits like this that are just
8N0IZZpF8ts,2079,00:38:35.879,00:38:37.729,there's splits like this that are just due to tears in the tissue or something
8N0IZZpF8ts,2080,00:38:37.729,00:38:37.739,due to tears in the tissue or something
8N0IZZpF8ts,2081,00:38:37.739,00:38:39.199,due to tears in the tissue or something so it's not that every time you see this
8N0IZZpF8ts,2082,00:38:39.199,00:38:39.209,so it's not that every time you see this
8N0IZZpF8ts,2083,00:38:39.209,00:38:41.119,so it's not that every time you see this cleft it's always melanoma but you
8N0IZZpF8ts,2084,00:38:41.119,00:38:41.129,cleft it's always melanoma but you
8N0IZZpF8ts,2085,00:38:41.129,00:38:43.129,cleft it's always melanoma but you should really stop and think about
8N0IZZpF8ts,2086,00:38:43.129,00:38:43.139,should really stop and think about
8N0IZZpF8ts,2087,00:38:43.139,00:38:45.079,should really stop and think about melanoma when you see this sign right
8N0IZZpF8ts,2088,00:38:45.079,00:38:45.089,melanoma when you see this sign right
8N0IZZpF8ts,2089,00:38:45.089,00:38:47.179,melanoma when you see this sign right here the unzipping sign or the the
8N0IZZpF8ts,2090,00:38:47.179,00:38:47.189,here the unzipping sign or the the
8N0IZZpF8ts,2091,00:38:47.189,00:38:49.489,here the unzipping sign or the the melania static blistering sign it's an
8N0IZZpF8ts,2092,00:38:49.489,00:38:49.499,melania static blistering sign it's an
8N0IZZpF8ts,2093,00:38:49.499,00:38:50.809,melania static blistering sign it's an artifact that's really useful
8N0IZZpF8ts,2094,00:38:50.809,00:38:50.819,artifact that's really useful
8N0IZZpF8ts,2095,00:38:50.819,00:38:54.019,artifact that's really useful okay so confluent growth like I said is
8N0IZZpF8ts,2096,00:38:54.019,00:38:54.029,okay so confluent growth like I said is
8N0IZZpF8ts,2097,00:38:54.029,00:38:56.749,okay so confluent growth like I said is often not nearly as dramatic as we see
8N0IZZpF8ts,2098,00:38:56.749,00:38:56.759,often not nearly as dramatic as we see
8N0IZZpF8ts,2099,00:38:56.759,00:38:59.029,often not nearly as dramatic as we see in this case of acro melanoma but I
8N0IZZpF8ts,2100,00:38:59.029,00:38:59.039,in this case of acro melanoma but I
8N0IZZpF8ts,2101,00:38:59.039,00:39:01.999,in this case of acro melanoma but I think this is a good example of a really
8N0IZZpF8ts,2102,00:39:01.999,00:39:02.009,think this is a good example of a really
8N0IZZpF8ts,2103,00:39:02.009,00:39:04.419,think this is a good example of a really classic really ideal example of
8N0IZZpF8ts,2104,00:39:04.419,00:39:04.429,classic really ideal example of
8N0IZZpF8ts,2105,00:39:04.429,00:39:06.469,classic really ideal example of confluence and here's more of it over
8N0IZZpF8ts,2106,00:39:06.469,00:39:06.479,confluence and here's more of it over
8N0IZZpF8ts,2107,00:39:06.479,00:39:08.179,confluence and here's more of it over here with that same look again that
8N0IZZpF8ts,2108,00:39:08.179,00:39:08.189,here with that same look again that
8N0IZZpF8ts,2109,00:39:08.189,00:39:10.099,here with that same look again that blistering artifact or the unzipping
8N0IZZpF8ts,2110,00:39:10.099,00:39:10.109,blistering artifact or the unzipping
8N0IZZpF8ts,2111,00:39:10.109,00:39:11.839,blistering artifact or the unzipping sign where the epidermis and the dermis
8N0IZZpF8ts,2112,00:39:11.839,00:39:11.849,sign where the epidermis and the dermis
8N0IZZpF8ts,2113,00:39:11.849,00:39:13.189,sign where the epidermis and the dermis are starting to separate from one
8N0IZZpF8ts,2114,00:39:13.189,00:39:13.199,are starting to separate from one
8N0IZZpF8ts,2115,00:39:13.199,00:39:14.689,are starting to separate from one another because of overgrowth of the
8N0IZZpF8ts,2116,00:39:14.689,00:39:14.699,another because of overgrowth of the
8N0IZZpF8ts,2117,00:39:14.699,00:39:17.119,another because of overgrowth of the melanocytes replacing the basal layer
8N0IZZpF8ts,2118,00:39:17.119,00:39:17.129,melanocytes replacing the basal layer
8N0IZZpF8ts,2119,00:39:17.129,00:39:19.699,melanocytes replacing the basal layer keratinocytes another feature that you
8N0IZZpF8ts,2120,00:39:19.699,00:39:19.709,keratinocytes another feature that you
8N0IZZpF8ts,2121,00:39:19.709,00:39:21.259,keratinocytes another feature that you can use when you're trying to decide if
8N0IZZpF8ts,2122,00:39:21.259,00:39:21.269,can use when you're trying to decide if
8N0IZZpF8ts,2123,00:39:21.269,00:39:23.359,can use when you're trying to decide if something is confluent is look for the
8N0IZZpF8ts,2124,00:39:23.359,00:39:23.369,something is confluent is look for the
8N0IZZpF8ts,2125,00:39:23.369,00:39:25.339,something is confluent is look for the egg Naxal structures and this again is
8N0IZZpF8ts,2126,00:39:25.339,00:39:25.349,egg Naxal structures and this again is
8N0IZZpF8ts,2127,00:39:25.349,00:39:28.279,egg Naxal structures and this again is particularly true in acryl indigenous
8N0IZZpF8ts,2128,00:39:28.279,00:39:28.289,particularly true in acryl indigenous
8N0IZZpF8ts,2129,00:39:28.289,00:39:29.629,particularly true in acryl indigenous melanomas they have this really strong
8N0IZZpF8ts,2130,00:39:29.629,00:39:29.639,melanomas they have this really strong
8N0IZZpF8ts,2131,00:39:29.639,00:39:33.049,melanomas they have this really strong tendency to grow down the eccrine ducts
8N0IZZpF8ts,2132,00:39:33.049,00:39:33.059,tendency to grow down the eccrine ducts
8N0IZZpF8ts,2133,00:39:33.059,00:39:34.999,tendency to grow down the eccrine ducts and so here's a necron duct and there a
8N0IZZpF8ts,2134,00:39:34.999,00:39:35.009,and so here's a necron duct and there a
8N0IZZpF8ts,2135,00:39:35.009,00:39:36.889,and so here's a necron duct and there a way I can tell is it's a little a little
8N0IZZpF8ts,2136,00:39:36.889,00:39:36.899,way I can tell is it's a little a little
8N0IZZpF8ts,2137,00:39:36.899,00:39:38.509,way I can tell is it's a little a little structure made of keratinocyte like
8N0IZZpF8ts,2138,00:39:38.509,00:39:38.519,structure made of keratinocyte like
8N0IZZpF8ts,2139,00:39:38.519,00:39:40.099,structure made of keratinocyte like cells and in the center there's a little
8N0IZZpF8ts,2140,00:39:40.099,00:39:40.109,cells and in the center there's a little
8N0IZZpF8ts,2141,00:39:40.109,00:39:41.869,cells and in the center there's a little tiny hole that you can barely see here
8N0IZZpF8ts,2142,00:39:41.869,00:39:41.879,tiny hole that you can barely see here
8N0IZZpF8ts,2143,00:39:41.879,00:39:44.389,tiny hole that you can barely see here and it's lined by a little pink cuticle
8N0IZZpF8ts,2144,00:39:44.389,00:39:44.399,and it's lined by a little pink cuticle
8N0IZZpF8ts,2145,00:39:44.399,00:39:46.189,and it's lined by a little pink cuticle you just barely see it so we're cut kind
8N0IZZpF8ts,2146,00:39:46.189,00:39:46.199,you just barely see it so we're cut kind
8N0IZZpF8ts,2147,00:39:46.199,00:39:47.479,you just barely see it so we're cut kind of at an angle so you can't see a
8N0IZZpF8ts,2148,00:39:47.479,00:39:47.489,of at an angle so you can't see a
8N0IZZpF8ts,2149,00:39:47.489,00:39:49.789,of at an angle so you can't see a perfect empty lumen in the middle but
8N0IZZpF8ts,2150,00:39:49.789,00:39:49.799,perfect empty lumen in the middle but
8N0IZZpF8ts,2151,00:39:49.799,00:39:51.529,perfect empty lumen in the middle but this is a duct and look what these are
8N0IZZpF8ts,2152,00:39:51.529,00:39:51.539,this is a duct and look what these are
8N0IZZpF8ts,2153,00:39:51.539,00:39:53.419,this is a duct and look what these are the these are the the epithelial cells
8N0IZZpF8ts,2154,00:39:53.419,00:39:53.429,the these are the the epithelial cells
8N0IZZpF8ts,2155,00:39:53.429,00:39:55.159,the these are the the epithelial cells of the duct that look a lot like
8N0IZZpF8ts,2156,00:39:55.159,00:39:55.169,of the duct that look a lot like
8N0IZZpF8ts,2157,00:39:55.169,00:39:56.869,of the duct that look a lot like keratinocytes and then around the
8N0IZZpF8ts,2158,00:39:56.869,00:39:56.879,keratinocytes and then around the
8N0IZZpF8ts,2159,00:39:56.879,00:39:59.359,keratinocytes and then around the outside we have large atypical
8N0IZZpF8ts,2160,00:39:59.359,00:39:59.369,outside we have large atypical
8N0IZZpF8ts,2161,00:39:59.369,00:40:02.629,outside we have large atypical melanocytes completely wrapping and
8N0IZZpF8ts,2162,00:40:02.629,00:40:02.639,melanocytes completely wrapping and
8N0IZZpF8ts,2163,00:40:02.639,00:40:05.149,melanocytes completely wrapping and replacing the basal layer of the ductal
8N0IZZpF8ts,2164,00:40:05.149,00:40:05.159,replacing the basal layer of the ductal
8N0IZZpF8ts,2165,00:40:05.159,00:40:07.729,replacing the basal layer of the ductal epithelial cells so sometimes when you
8N0IZZpF8ts,2166,00:40:07.729,00:40:07.739,epithelial cells so sometimes when you
8N0IZZpF8ts,2167,00:40:07.739,00:40:09.229,epithelial cells so sometimes when you can't when you're not sure if there's
8N0IZZpF8ts,2168,00:40:09.229,00:40:09.239,can't when you're not sure if there's
8N0IZZpF8ts,2169,00:40:09.239,00:40:10.579,can't when you're not sure if there's confluent growth in the epidermis
8N0IZZpF8ts,2170,00:40:10.579,00:40:10.589,confluent growth in the epidermis
8N0IZZpF8ts,2171,00:40:10.589,00:40:12.349,confluent growth in the epidermis looking and seeing if you're having
8N0IZZpF8ts,2172,00:40:12.349,00:40:12.359,looking and seeing if you're having
8N0IZZpF8ts,2173,00:40:12.359,00:40:14.659,looking and seeing if you're having single-cell confluent growth down the
8N0IZZpF8ts,2174,00:40:14.659,00:40:14.669,single-cell confluent growth down the
8N0IZZpF8ts,2175,00:40:14.669,00:40:16.369,single-cell confluent growth down the eccrine ducts are down here follicles
8N0IZZpF8ts,2176,00:40:16.369,00:40:16.379,eccrine ducts are down here follicles
8N0IZZpF8ts,2177,00:40:16.379,00:40:18.859,eccrine ducts are down here follicles can be incredibly useful and I've
8N0IZZpF8ts,2178,00:40:18.859,00:40:18.869,can be incredibly useful and I've
8N0IZZpF8ts,2179,00:40:18.869,00:40:20.089,can be incredibly useful and I've definitely had times where that feature
8N0IZZpF8ts,2180,00:40:20.089,00:40:20.099,definitely had times where that feature
8N0IZZpF8ts,2181,00:40:20.099,00:40:21.829,definitely had times where that feature was what helped me make the diagnosis of
8N0IZZpF8ts,2182,00:40:21.829,00:40:21.839,was what helped me make the diagnosis of
8N0IZZpF8ts,2183,00:40:21.839,00:40:24.229,was what helped me make the diagnosis of melanoma in this case I think has some
8N0IZZpF8ts,2184,00:40:24.229,00:40:24.239,melanoma in this case I think has some
8N0IZZpF8ts,2185,00:40:24.239,00:40:25.910,melanoma in this case I think has some other examples let me find
8N0IZZpF8ts,2186,00:40:25.910,00:40:25.920,other examples let me find
8N0IZZpF8ts,2187,00:40:25.920,00:40:28.670,other examples let me find we find another place here's another
8N0IZZpF8ts,2188,00:40:28.670,00:40:28.680,we find another place here's another
8N0IZZpF8ts,2189,00:40:28.680,00:40:30.740,we find another place here's another duct and now that one you definitely can
8N0IZZpF8ts,2190,00:40:30.740,00:40:30.750,duct and now that one you definitely can
8N0IZZpF8ts,2191,00:40:30.750,00:40:32.240,duct and now that one you definitely can see there's a nice lumen in the middle
8N0IZZpF8ts,2192,00:40:32.240,00:40:32.250,see there's a nice lumen in the middle
8N0IZZpF8ts,2193,00:40:32.250,00:40:33.650,see there's a nice lumen in the middle there so this is an echo in duct and
8N0IZZpF8ts,2194,00:40:33.650,00:40:33.660,there so this is an echo in duct and
8N0IZZpF8ts,2195,00:40:33.660,00:40:35.720,there so this is an echo in duct and again it's not completely wrapped by a
8N0IZZpF8ts,2196,00:40:35.720,00:40:35.730,again it's not completely wrapped by a
8N0IZZpF8ts,2197,00:40:35.730,00:40:37.340,again it's not completely wrapped by a typical melanocytes but you can
8N0IZZpF8ts,2198,00:40:37.340,00:40:37.350,typical melanocytes but you can
8N0IZZpF8ts,2199,00:40:37.350,00:40:39.080,typical melanocytes but you can definitely see single atypical
8N0IZZpF8ts,2200,00:40:39.080,00:40:39.090,definitely see single atypical
8N0IZZpF8ts,2201,00:40:39.090,00:40:41.510,definitely see single atypical melanocytes that are spreading down into
8N0IZZpF8ts,2202,00:40:41.510,00:40:41.520,melanocytes that are spreading down into
8N0IZZpF8ts,2203,00:40:41.520,00:40:44.120,melanocytes that are spreading down into the duct and replacing the basal layer
8N0IZZpF8ts,2204,00:40:44.120,00:40:44.130,the duct and replacing the basal layer
8N0IZZpF8ts,2205,00:40:44.130,00:40:46.100,the duct and replacing the basal layer and sometimes they can be so florid that
8N0IZZpF8ts,2206,00:40:46.100,00:40:46.110,and sometimes they can be so florid that
8N0IZZpF8ts,2207,00:40:46.110,00:40:48.380,and sometimes they can be so florid that they can replace most of the epithelial
8N0IZZpF8ts,2208,00:40:48.380,00:40:48.390,they can replace most of the epithelial
8N0IZZpF8ts,2209,00:40:48.390,00:40:51.500,they can replace most of the epithelial cells in the sweat duct okay and in that
8N0IZZpF8ts,2210,00:40:51.500,00:40:51.510,cells in the sweat duct okay and in that
8N0IZZpF8ts,2211,00:40:51.510,00:40:53.150,cells in the sweat duct okay and in that case they can kind of be mistaken for
8N0IZZpF8ts,2212,00:40:53.150,00:40:53.160,case they can kind of be mistaken for
8N0IZZpF8ts,2213,00:40:53.160,00:40:55.820,case they can kind of be mistaken for invasion actually you can like look at
8N0IZZpF8ts,2214,00:40:55.820,00:40:55.830,invasion actually you can like look at
8N0IZZpF8ts,2215,00:40:55.830,00:40:57.050,invasion actually you can like look at this here you could say oh this is a
8N0IZZpF8ts,2216,00:40:57.050,00:40:57.060,this here you could say oh this is a
8N0IZZpF8ts,2217,00:40:57.060,00:40:59.210,this here you could say oh this is a nest of invasive melanoma well actually
8N0IZZpF8ts,2218,00:40:59.210,00:40:59.220,nest of invasive melanoma well actually
8N0IZZpF8ts,2219,00:40:59.220,00:41:01.250,nest of invasive melanoma well actually there are probably some keratinocytes or
8N0IZZpF8ts,2220,00:41:01.250,00:41:01.260,there are probably some keratinocytes or
8N0IZZpF8ts,2221,00:41:01.260,00:41:02.930,there are probably some keratinocytes or I'm sorry some epithelial cells left in
8N0IZZpF8ts,2222,00:41:02.930,00:41:02.940,I'm sorry some epithelial cells left in
8N0IZZpF8ts,2223,00:41:02.940,00:41:04.190,I'm sorry some epithelial cells left in there so this is probably actually
8N0IZZpF8ts,2224,00:41:04.190,00:41:04.200,there so this is probably actually
8N0IZZpF8ts,2225,00:41:04.200,00:41:06.650,there so this is probably actually incite to spread down a duct so you
8N0IZZpF8ts,2226,00:41:06.650,00:41:06.660,incite to spread down a duct so you
8N0IZZpF8ts,2227,00:41:06.660,00:41:08.240,incite to spread down a duct so you wouldn't want to measure that as an
8N0IZZpF8ts,2228,00:41:08.240,00:41:08.250,wouldn't want to measure that as an
8N0IZZpF8ts,2229,00:41:08.250,00:41:10.160,wouldn't want to measure that as an invasive area in a melanoma
8N0IZZpF8ts,2230,00:41:10.160,00:41:10.170,invasive area in a melanoma
8N0IZZpF8ts,2231,00:41:10.170,00:41:11.930,invasive area in a melanoma now this melanoma has other areas like
8N0IZZpF8ts,2232,00:41:11.930,00:41:11.940,now this melanoma has other areas like
8N0IZZpF8ts,2233,00:41:11.940,00:41:13.490,now this melanoma has other areas like this that are definitely invasive we see
8N0IZZpF8ts,2234,00:41:13.490,00:41:13.500,this that are definitely invasive we see
8N0IZZpF8ts,2235,00:41:13.500,00:41:15.560,this that are definitely invasive we see atypical melanocytes that are invading
8N0IZZpF8ts,2236,00:41:15.560,00:41:15.570,atypical melanocytes that are invading
8N0IZZpF8ts,2237,00:41:15.570,00:41:17.330,atypical melanocytes that are invading the dermis and again it's a little hard
8N0IZZpF8ts,2238,00:41:17.330,00:41:17.340,the dermis and again it's a little hard
8N0IZZpF8ts,2239,00:41:17.340,00:41:18.710,the dermis and again it's a little hard here because look at all the pigment and
8N0IZZpF8ts,2240,00:41:18.710,00:41:18.720,here because look at all the pigment and
8N0IZZpF8ts,2241,00:41:18.720,00:41:20.390,here because look at all the pigment and a lot of these really darkly pigmented
8N0IZZpF8ts,2242,00:41:20.390,00:41:20.400,a lot of these really darkly pigmented
8N0IZZpF8ts,2243,00:41:20.400,00:41:22.000,a lot of these really darkly pigmented cells are actually Melania phages
8N0IZZpF8ts,2244,00:41:22.000,00:41:22.010,cells are actually Melania phages
8N0IZZpF8ts,2245,00:41:22.010,00:41:24.020,cells are actually Melania phages whereas these cells that have a little
8N0IZZpF8ts,2246,00:41:24.020,00:41:24.030,whereas these cells that have a little
8N0IZZpF8ts,2247,00:41:24.030,00:41:25.850,whereas these cells that have a little bit more of that dirty grayish cytoplasm
8N0IZZpF8ts,2248,00:41:25.850,00:41:25.860,bit more of that dirty grayish cytoplasm
8N0IZZpF8ts,2249,00:41:25.860,00:41:27.230,bit more of that dirty grayish cytoplasm even though they have some pigment
8N0IZZpF8ts,2250,00:41:27.230,00:41:27.240,even though they have some pigment
8N0IZZpF8ts,2251,00:41:27.240,00:41:29.000,even though they have some pigment they're not nearly like as these are
8N0IZZpF8ts,2252,00:41:29.000,00:41:29.010,they're not nearly like as these are
8N0IZZpF8ts,2253,00:41:29.010,00:41:30.560,they're not nearly like as these are like so dark brown that they almost look
8N0IZZpF8ts,2254,00:41:30.560,00:41:30.570,like so dark brown that they almost look
8N0IZZpF8ts,2255,00:41:30.570,00:41:32.840,like so dark brown that they almost look black these are Ileana phages these are
8N0IZZpF8ts,2256,00:41:32.840,00:41:32.850,black these are Ileana phages these are
8N0IZZpF8ts,2257,00:41:32.850,00:41:34.790,black these are Ileana phages these are melanocytes sometimes the nuclear
8N0IZZpF8ts,2258,00:41:34.790,00:41:34.800,melanocytes sometimes the nuclear
8N0IZZpF8ts,2259,00:41:34.800,00:41:36.320,melanocytes sometimes the nuclear features can help you sometimes seeing
8N0IZZpF8ts,2260,00:41:36.320,00:41:36.330,features can help you sometimes seeing
8N0IZZpF8ts,2261,00:41:36.330,00:41:38.360,features can help you sometimes seeing the grayish cytoplasm can help if you're
8N0IZZpF8ts,2262,00:41:38.360,00:41:38.370,the grayish cytoplasm can help if you're
8N0IZZpF8ts,2263,00:41:38.370,00:41:40.400,the grayish cytoplasm can help if you're really struggling to tell if the dermal
8N0IZZpF8ts,2264,00:41:40.400,00:41:40.410,really struggling to tell if the dermal
8N0IZZpF8ts,2265,00:41:40.410,00:41:43.040,really struggling to tell if the dermal cells are melanocytes versus Melania
8N0IZZpF8ts,2266,00:41:43.040,00:41:43.050,cells are melanocytes versus Melania
8N0IZZpF8ts,2267,00:41:43.050,00:41:45.650,cells are melanocytes versus Melania phages do an immuno stain and that can
8N0IZZpF8ts,2268,00:41:45.650,00:41:45.660,phages do an immuno stain and that can
8N0IZZpF8ts,2269,00:41:45.660,00:41:46.970,phages do an immuno stain and that can really help solve the problem and that's
8N0IZZpF8ts,2270,00:41:46.970,00:41:46.980,really help solve the problem and that's
8N0IZZpF8ts,2271,00:41:46.980,00:41:48.230,really help solve the problem and that's really important because if they're just
8N0IZZpF8ts,2272,00:41:48.230,00:41:48.240,really important because if they're just
8N0IZZpF8ts,2273,00:41:48.240,00:41:50.120,really important because if they're just Melania phages then you might have a
8N0IZZpF8ts,2274,00:41:50.120,00:41:50.130,Melania phages then you might have a
8N0IZZpF8ts,2275,00:41:50.130,00:41:51.860,Melania phages then you might have a melanoma in sight - but no invasive
8N0IZZpF8ts,2276,00:41:51.860,00:41:51.870,melanoma in sight - but no invasive
8N0IZZpF8ts,2277,00:41:51.870,00:41:54.080,melanoma in sight - but no invasive growth and if they're Malaya melanoma
8N0IZZpF8ts,2278,00:41:54.080,00:41:54.090,growth and if they're Malaya melanoma
8N0IZZpF8ts,2279,00:41:54.090,00:41:55.130,growth and if they're Malaya melanoma cells in the dermis and then you have
8N0IZZpF8ts,2280,00:41:55.130,00:41:55.140,cells in the dermis and then you have
8N0IZZpF8ts,2281,00:41:55.140,00:41:57.200,cells in the dermis and then you have invasion and that's going to change the
8N0IZZpF8ts,2282,00:41:57.200,00:41:57.210,invasion and that's going to change the
8N0IZZpF8ts,2283,00:41:57.210,00:41:58.700,invasion and that's going to change the treatment and potentially change the
8N0IZZpF8ts,2284,00:41:58.700,00:41:58.710,treatment and potentially change the
8N0IZZpF8ts,2285,00:41:58.710,00:42:00.290,treatment and potentially change the prognosis for the patient so it's
8N0IZZpF8ts,2286,00:42:00.290,00:42:00.300,prognosis for the patient so it's
8N0IZZpF8ts,2287,00:42:00.300,00:42:01.760,prognosis for the patient so it's important to make that distinction
8N0IZZpF8ts,2288,00:42:01.760,00:42:01.770,important to make that distinction
8N0IZZpF8ts,2289,00:42:01.770,00:42:04.970,important to make that distinction here's another example of a duct kind of
8N0IZZpF8ts,2290,00:42:04.970,00:42:04.980,here's another example of a duct kind of
8N0IZZpF8ts,2291,00:42:04.980,00:42:06.380,here's another example of a duct kind of funny where we've got here's the
8N0IZZpF8ts,2292,00:42:06.380,00:42:06.390,funny where we've got here's the
8N0IZZpF8ts,2293,00:42:06.390,00:42:08.210,funny where we've got here's the epithelial cells in the middle and a
8N0IZZpF8ts,2294,00:42:08.210,00:42:08.220,epithelial cells in the middle and a
8N0IZZpF8ts,2295,00:42:08.220,00:42:11.260,epithelial cells in the middle and a typical melanocytes are on the outside
8N0IZZpF8ts,2296,00:42:11.260,00:42:11.270,typical melanocytes are on the outside
8N0IZZpF8ts,2297,00:42:11.270,00:42:13.460,typical melanocytes are on the outside one other thing I guess that I'll say
8N0IZZpF8ts,2298,00:42:13.460,00:42:13.470,one other thing I guess that I'll say
8N0IZZpF8ts,2299,00:42:13.470,00:42:18.880,one other thing I guess that I'll say before we move on about confluent growth
8N0IZZpF8ts,2300,00:42:18.880,00:42:18.890,before we move on about confluent growth
8N0IZZpF8ts,2301,00:42:18.890,00:42:22.430,before we move on about confluent growth is that it doesn't always it doesn't
8N0IZZpF8ts,2302,00:42:22.430,00:42:22.440,is that it doesn't always it doesn't
8N0IZZpF8ts,2303,00:42:22.440,00:42:25.130,is that it doesn't always it doesn't always work so so clearly as I showed in
8N0IZZpF8ts,2304,00:42:25.130,00:42:25.140,always work so so clearly as I showed in
8N0IZZpF8ts,2305,00:42:25.140,00:42:28.310,always work so so clearly as I showed in the previous area but what I start to
8N0IZZpF8ts,2306,00:42:28.310,00:42:28.320,the previous area but what I start to
8N0IZZpF8ts,2307,00:42:28.320,00:42:30.230,the previous area but what I start to worry about is that a lot of times Nev I
8N0IZZpF8ts,2308,00:42:30.230,00:42:30.240,worry about is that a lot of times Nev I
8N0IZZpF8ts,2309,00:42:30.240,00:42:32.120,worry about is that a lot of times Nev I will have nests of melanocytes down the
8N0IZZpF8ts,2310,00:42:32.120,00:42:32.130,will have nests of melanocytes down the
8N0IZZpF8ts,2311,00:42:32.130,00:42:35.150,will have nests of melanocytes down the tips of ridi and when I start to see
8N0IZZpF8ts,2312,00:42:35.150,00:42:35.160,tips of ridi and when I start to see
8N0IZZpF8ts,2313,00:42:35.160,00:42:37.250,tips of ridi and when I start to see single melanocytes crawling up in
8N0IZZpF8ts,2314,00:42:37.250,00:42:37.260,single melanocytes crawling up in
8N0IZZpF8ts,2315,00:42:37.260,00:42:38.350,single melanocytes crawling up in between
8N0IZZpF8ts,2316,00:42:38.350,00:42:38.360,between
8N0IZZpF8ts,2317,00:42:38.360,00:42:41.620,between the inter ad space the area over top of
8N0IZZpF8ts,2318,00:42:41.620,00:42:41.630,the inter ad space the area over top of
